question,answer,image_id
Is the jejunal wall enlarged?,Yes,synpic42290.jpg
Is the jejunal wall enlarged?,Yes,synpic42290.jpg
Is there thickening of the jejunum,Yes,synpic42290.jpg
Is the jejunum thickened?,Yes,synpic42290.jpg
Where is the gastric bubble located?,Underneath the right hemidiaphragm,synpic59126.jpg
Where is the gastric bubble located?,Underneath the right hemidiaphragm,synpic59126.jpg
Where is the gastric bubble placed?,Underneath the right hemidiaphragm,synpic59126.jpg
Where is the gastric bubble located?,Underneath the right hemidiaphragm,synpic59126.jpg
What was this image taken with?,X-ray,synpic32084.jpg
What is the location of the brain mass?,Posterior fossa,synpic9872.jpg
Where is the mass located?,Posterior fossa,synpic9872.jpg
Where is the mass located?,Posterior fossa,synpic9872.jpg
Where is the mass located?,Posterior fossa,synpic9872.jpg
Is the heart contour backwards?,yes,synpic59126.jpg
Is the heart contour a mirror image of normal?,yes,synpic59126.jpg
Where are the three circular opacities located?,Stomach,synpic100228.jpg
Where are the three circular opacities located?,Stomach,synpic100228.jpg
What organ is this image of?,Brain,synpic40500.jpg
Does the left temporal lobe appear normal?,No,synpic56841.jpg
Is the left temporal lobe normal?,No,synpic56841.jpg
Is there a lesion in the left temporal lobe?,Yes,synpic56841.jpg
Is there a lesion located in the left temporal lobe?,Yes,synpic56841.jpg
What brain territory is the hemorrhage located?,Right Sylvian Fissure,synpic48714.jpg
Where is the hemorrhage located?,Right Sylvian Fissure,synpic48714.jpg
Which fissure is the hemorrhage located?,Right Sylvian Fissure,synpic48714.jpg
Where is the hemorrhage located?,Right Sylvian Fissure,synpic48714.jpg
Is this a saggital brain section?,No,synpic58902.jpg
Is this a saggital view of the brain?,No,synpic58902.jpg
Is there a hypodensity located in the liver?,Yes,synpic39141.jpg
Is there a hypodensity located in the liver?,Yes,synpic39141.jpg
What vein is the central venous catheter located in the patient?,Right Subclavian Vein,synpic41667.jpg
Where is/are the central venous catheter located?,Right Subclavian Vein,synpic41667.jpg
Where is the central venous catheter placed?,Right Subclavian Vein,synpic41667.jpg
Where is/are the central venous catheter located?,Right Subclavian Vein,synpic41667.jpg
Is the aorta visible in this section?,Yes,synpic32727.jpg
Is there an aorta in the image?,Yes,synpic32727.jpg
Is the aorta in view?,Yes,synpic32727.jpg
Is there an aorta in the image?,Yes,synpic32727.jpg
Are the kidneys hyper attenuated?,Yes,synpic42290.jpg
Is/Are the kidneys showing high level of contrast?,Yes,synpic42290.jpg
Do the kidneys show a high level of contrast enhancement?,Yes,synpic42290.jpg
Is/Are the kidneys showing high level of contrast?,Yes,synpic42290.jpg
Are both kidneys in view?,Yes,synpic22020.jpg
Are both kidneys in the image?,Yes,synpic22020.jpg
Are both kidneys visible?,Yes,synpic22020.jpg
Are both kidneys in the image?,Yes,synpic22020.jpg
Does the appendix appear normal or abnormal?,Normal,synpic24729.jpg
Is there appendix normal or abnormal in appearance?,Normal,synpic24729.jpg
What plane of the abdomen is this image?,Axial,synpic22828.jpg
Is this a chest radiograph?,yes,synpic41667.jpg
Does the heart border appear normal?,Yes,synpic53228.jpg
Is the heart contour normal?,Yes,synpic53228.jpg
Is there a normal contour of the heart?,Yes,synpic53228.jpg
Is the heart contour normal?,Yes,synpic53228.jpg
Is this an AP or PA film?,PA,synpic41667.jpg
What form of contrast did the patient receive?,Oral and IV,synpic42157.jpg
What types of contrast did this patient have?,Oral and IV,synpic42157.jpg
Is the heart enlarged?,No,synpic32084.jpg
Is the heart enlarged?,No,synpic32084.jpg
Is there evidence of cardiomegaly?,No,synpic32084.jpg
Is the heart enlarged?,No,synpic32084.jpg
What cut of the body is this image?,Axial,synpic31232.jpg
Is this an AP or PA film?,PA,synpic59126.jpg
How was this film taken?,PA,synpic59126.jpg
Are the ground glass opacities located more in the apex or base of the lung?,Base,synpic41667.jpg
What parts of the lung fields contain the most prominent ground glass opacities?,Lower lung fields,synpic41667.jpg
What is the artifact in the image?,Motion,synpic60703.jpg
What is the artifact in the image?,Motion,synpic60703.jpg
What is located in the sigmoid colon?,Diverticuli,synpic42157.jpg
What is the findings located in the sigmoid colon?,Diverticuli,synpic42157.jpg
What are the findings in the sigmoid colon?,Diverticuli,synpic42157.jpg
What is the findings located in the sigmoid colon?,Diverticuli,synpic42157.jpg
What brain region demonstrates edema?,Basal Ganglia,synpic60703.jpg
What is the edematous area located in the brain?,Basal Ganglia,synpic60703.jpg
What area of the brain is edematous?,Basal Ganglia,synpic60703.jpg
What is the edematous area located in the brain?,Basal Ganglia,synpic60703.jpg
What type of plane is this image of?,Axial,synpic24729.jpg
What plane was this image taken in?,Axial,synpic24729.jpg
What is the muscle adjacent to the vertebrae?,Psoas Major Muscle,synpic22020.jpg
What is the muscle near the vertebrae?,Psoas Major Muscle,synpic22020.jpg
What muscle surrounds the vertebrae?,Psoas Major Muscle,synpic22020.jpg
What is the muscle near the vertebrae?,Psoas Major Muscle,synpic22020.jpg
What section is this image?,Axial,synpic53816.jpg
What plane is this image taken?,Axial,synpic53816.jpg
Is there oral contrast located in the colon?,Yes,synpic22020.jpg
Is there oral contrast located in the colon?,Yes,synpic22020.jpg
Is there oral contrast in the colon?,Yes,synpic22020.jpg
Is there oral contrast located in the colon?,Yes,synpic22020.jpg
What category is the hemmorhage?,Subarachnoid,synpic48714.jpg
What is the hemorrhage?,Subarachnoid,synpic48714.jpg
What type of hemorrhage is shown?,Subarachnoid,synpic48714.jpg
What is the hemorrhage?,Subarachnoid,synpic48714.jpg
Did this patient receive IV contrast?,Yes,synpic22828.jpg
Was IV contrast given to the patient?,Yes,synpic22828.jpg
Does the CSF have high signal intensity?,Yes,synpic40500.jpg
Is the CSF high signal intensity?,Yes,synpic40500.jpg
Is there high signal intensity in the CSF?,Yes,synpic40500.jpg
Is the CSF high signal intensity?,Yes,synpic40500.jpg
What modality is this image taken?,MRI,synpic40500.jpg
"Is this a T1 weighted, T2 weighted, or FLAIR image?",FLAIR,synpic58902.jpg
What is the MRI modality depicted in this image?,FLAIR,synpic58902.jpg
What contrast was administered to this patient?,Oral and IV,synpic24729.jpg
What types of contrast does this patient have?,Oral and IV,synpic24729.jpg
Which half the cerebellum is the largest mass located?,Right,synpic47964.jpg
Where is the largest mass located in the cerebellum?,Right,synpic47964.jpg
Which side of the cerebellum contains the largest mass?,Right,synpic47964.jpg
Where is the largest mass located in the cerebellum?,Right,synpic47964.jpg
What organ is this image of?,Brain,synpic53816.jpg
Does this image use GI contrast?,Yes,synpic42290.jpg
Is this a contrast enhanced image?,Yes,synpic42290.jpg
What type of modality was this image taken?,MRI - T2 Weighted,synpic47964.jpg
What is the MR weighting in this image?,MRI - T2 Weighted,synpic47964.jpg
Where are the densities identified in the patient?,Posterior to the gastric antrum,synpic32727.jpg
Where are the densities?,Posterior to the gastric antrum,synpic32727.jpg
What are the hyperattenuations located around the patient?,Ribs,synpic32727.jpg
What are the hyperattenuations located around the patient?,Ribs,synpic32727.jpg
Is there cardiomegaly?,No,synpic100228.jpg
Is the heart enlarged?,No,synpic100228.jpg
Is the heart enlarged?,No,synpic100228.jpg
Is the heart enlarged?,No,synpic100228.jpg
What are the hyperintensities surrounding the aorta?,Calcified atherosclerosis,synpic22828.jpg
What are the hyperintensities surrounding the aorta?,Calcified atherosclerosis,synpic22828.jpg
What are the internal morphologic features of this mass?,Cystic,synpic42157.jpg
How would you describe the internal morphologic features of this mass?,Cystic,synpic42157.jpg
Is this a cystic or solid mass?,Cystic,synpic42157.jpg
Does this CT use IV contrast material?,No,synpic48714.jpg
Is this a contrast or non contrast CT?,non-contrast,synpic48714.jpg
Are the lungs hyperinflated?,yes,synpic26764.jpg
Is the left hemodiaphragm flat?,Yes,synpic38531.jpg
Is the left hemodiaphragm flat?,Yes,synpic38531.jpg
Is this a PA film?,yes,synpic32084.jpg
Is there any costophrenic angle blunting present?,No,synpic27655.jpg
Is there any costophrenic angle blunting?,No,synpic27655.jpg
Is there presence of any costophrenic angle blunting?,No,synpic27655.jpg
Is there any costophrenic angle blunting?,No,synpic27655.jpg
What part of the CNS is this image showing?,Brain,synpic31928.jpg
Do you see a pleural effusion?,No,synpic33102.jpg
Is there a pleural effusion?,No,synpic33102.jpg
Is there a pleural effusion present?,No,synpic33102.jpg
Is there a pleural effusion?,No,synpic33102.jpg
Are the ventricles visualized in this image?,No,synpic60831.jpg
Are you able to see the ventricles in this image?,No,synpic60831.jpg
The lesion is located where in this image?,right lobe of the liver,synpic27198.jpg
Where are the lesions located?,right lobe of the liver,synpic27198.jpg
Where is the lesion located in this image?,right lobe of the liver,synpic27198.jpg
Where are the lesions located?,right lobe of the liver,synpic27198.jpg
In which vessel is calcification present?,Aorta,synpic22874.jpg
Where are the vessel calcifications?,Aorta,synpic22874.jpg
The calcification is located in what vessel?,Aorta,synpic22874.jpg
Where are the vessel calcifications?,Aorta,synpic22874.jpg
What condition is found in the above image?,right subdural hematoma,synpic31928.jpg
What is abnormal in this image?,right subdural hematoma,synpic31928.jpg
What pathology is seen in this image?,right subdural hematoma,synpic31928.jpg
What is abnormal in this image?,right subdural hematoma,synpic31928.jpg
In what organ do you see swelling?,Appendix,synpic43609.jpg
What is the edematous organ in this image?,Appendix,synpic43609.jpg
What organ is edematous in this image?,Appendix,synpic43609.jpg
What is the edematous organ in this image?,Appendix,synpic43609.jpg
What is abnormal in this image?,soft tissue mass in the region of the terminal ileum with mesenteric lymphadenopathy,synpic47191.jpg
What is abnormal in this image?,soft tissue mass in the region of the terminal ileum with mesenteric lymphadenopathy,synpic47191.jpg
This image is suspicious of what cancerous pathology?,hepatocellular carcioma,synpic32012.jpg
What cancer does this patient have?,hepatocellular carcioma,synpic32012.jpg
Is this a noncontrast CT?,yes,synpic42951.jpg
The infarcts seen are most likely what type?,punctate,synpic53574.jpg
How would you describe the infarcts?,punctate,synpic53574.jpg
What types of infarcts are these most likely?,punctate,synpic53574.jpg
How would you describe the infarcts?,punctate,synpic53574.jpg
Is this a pneumonia vs. pleural effusion?,pleural effusion,synpic25587.jpg
Is a pneumonia or pleural effusion seen in this image?,pleural effusion,synpic25587.jpg
How was this film taken?,PA,synpic33102.jpg
Is/Are the sulci abnormal?,No,synpic53574.jpg
Is/Are the sulci abnormal?,No,synpic53574.jpg
"On what side of the body is there pathology, and what is it?",right sided pleural effusion,synpic25587.jpg
What is the pathology?,right sided pleural effusion,synpic25587.jpg
What is the pathology in the image?,right sided pleural effusion,synpic25587.jpg
What pathology is seen int his image? ,right sided pleural effusion,synpic25587.jpg
What is the pathology in the image?,right sided pleural effusion,synpic25587.jpg
What pathology is seen int his image? What side?,right sided pleural effusion,synpic25587.jpg
On what side of the body is there pathology?,right sided pleural effusion,synpic25587.jpg
Where is the pathology?,right sided pleural effusion,synpic25587.jpg
What side is the pathology?,right sided pleural effusion,synpic25587.jpg
Where is the pathology?,right sided pleural effusion,synpic25587.jpg
What is incidentally found?,cavum vergae,synpic60543.jpg
What is incidentally found?,cavum vergae,synpic60543.jpg
Is there deviation in the trachea?,No,synpic15006.jpg
Is there tracheal deviation?,No,synpic15006.jpg
Is there tracheal deviation?,No,synpic15006.jpg
Is there tracheal deviation?,No,synpic15006.jpg
What organ system is highlighted by contrast?,GI,synpic26697.jpg
Describe the intensity of the abnormality seen in this image? (central vs. surrounding),central hyperintensity and surrounding hypointensity,synpic31116.jpg
How would you describe the central and surrounding intesities of the abnormality seen?,central hyperintensity and surrounding hypointensity,synpic31116.jpg
Is the pathology seen hyperintense or hypointense in nature?,Hyperintense,synpic60831.jpg
Is the abnormality hyperintense or hypointense?,Hyperintense,synpic60831.jpg
The contrast is enhancing what inside the lesion?,calcifications,synpic27198.jpg
What is the enhancement in the lesion?,calcifications,synpic27198.jpg
What is enhanced by contrast in the lesion?,calcifications,synpic27198.jpg
What is the enhancement in the lesion?,calcifications,synpic27198.jpg
Describe the density of this lesion?,"5.6cm focal, predominantly hypodense",synpic27198.jpg
What is the density of the lesion?,"5.6cm focal, predominantly hypodense",synpic27198.jpg
Describe the size of this lesion?,"5.6cm focal, predominantly hypodense",synpic27198.jpg
What is the size of the lesion?,"5.6cm focal, predominantly hypodense",synpic27198.jpg
Describe the size and density of this lesion?,"5.6cm focal, predominantly hypodense",synpic27198.jpg
What is the size and density of the lesion?,"5.6cm focal, predominantly hypodense",synpic27198.jpg
What vascular problem is seen above?,portal vein occlusion,synpic32012.jpg
What vein is occluded?,Portal vein,synpic32012.jpg
What is the occluded vein?,Portal vein,synpic32012.jpg
Do you see cardiomegaly?,No,synpic33102.jpg
Is the heart enlarged?,No,synpic33102.jpg
Is cardiomegaly present?,No,synpic33102.jpg
Is the heart enlarged?,No,synpic33102.jpg
Is this an axial plane image?,yes,synpic26697.jpg
Why are there no sulci seen in this image?,there is massive cerebral hemisphere edema,synpic42951.jpg
Why do you not see sulci in the image?,there is massive cerebral hemisphere edema,synpic42951.jpg
Is this a KUB film?,no,synpic33102.jpg
Is a noncontrast CT the first imaging test for a suspected brain bleed?,yes,synpic42951.jpg
What plane is this image in?,Axial,synpic47191.jpg
Is the heart size abnormal?,Yes,synpic15006.jpg
Is/Are the ventricles an abnormal size?,no,synpic31928.jpg
Is/Are the ventricles an abnormal size?,no,synpic31928.jpg
Is there tracheal deviation?,No,synpic25587.jpg
Is there tracheal deviation?,No,synpic25587.jpg
In what plane was this image taken?,axial,synpic31116.jpg
What plane was this image taken in?,axial,synpic31116.jpg
The image has an abnormality located where?,retrocardiac,synpic29048.jpg
Where is the abnormality located?,retrocardiac,synpic29048.jpg
Where is the abnormality located in this image?,retrocardiac,synpic29048.jpg
Where is the abnormality located?,retrocardiac,synpic29048.jpg
Are there any abnormalities seen in the spleen?,No,synpic32012.jpg
Is the spleen abnormal?,No,synpic32012.jpg
What is the pathology seen in the spleen?,nothing,synpic32012.jpg
What structure in the left basal ganglia is spared?,Left thalamus,synpic52282.jpg
What is spared in the left basal ganglia?,Left thalamus,synpic52282.jpg
Pathology seen in this image?,small subdural hematoma with cerebral edema,synpic42951.jpg
What is pathological in this image?,small subdural hematoma with cerebral edema,synpic42951.jpg
What is the condition seen in this image?,small subdural hematoma with cerebral edema,synpic42951.jpg
What is pathological in this image?,small subdural hematoma with cerebral edema,synpic42951.jpg
Are there pleural effusions present?,No,synpic15006.jpg
Is/Are there pleural effusions?,No,synpic15006.jpg
Is there presence of pleural effusions in this patient?,No,synpic15006.jpg
Is/Are there pleural effusions?,No,synpic15006.jpg
Where is/are the obstruction located?,proximal aspect of the appendix,synpic23571.jpg
Where is/are the obstruction located?,proximal aspect of the appendix,synpic23571.jpg
Free air is seen where in this image?,adjacent to the appendix,synpic26697.jpg
Where is/are the free air located?,adjacent to the appendix,synpic26697.jpg
Where is the free-air seen in this image?,adjacent to the appendix,synpic26697.jpg
Where is/are the free air located?,adjacent to the appendix,synpic26697.jpg
Is this an MRI image?,no,synpic47191.jpg
The infarction is likely caused by what vessel?,left MCA,synpic52282.jpg
What vessel is likely the cause of this infarction?,left MCA,synpic52282.jpg
Is this film taken AP?,no,synpic15006.jpg
Are there any abnormalities in the kidneys?,No,synpic45039.jpg
Is/Are the kidneys abnormal?,No,synpic45039.jpg
Notice any abnormality in the kidneys?,No,synpic45039.jpg
Is/Are the kidneys abnormal?,No,synpic45039.jpg
What would you call the lesions seen?,MS plaques,synpic58547.jpg
What are the lesions?,MS plaques,synpic58547.jpg
What is the name of the lesions seen in this image?,MS plaques,synpic58547.jpg
What are the lesions?,MS plaques,synpic58547.jpg
Is this a plain film xray?,yes,synpic33102.jpg
Are the costophrenic angles blunted?,No,synpic676.jpg
Is there any blunting of the costophrenic angle(s)?,No,synpic676.jpg
"There is mesenteric lymphadenopathy present, what additional region is seeded?",peritoneum,synpic47191.jpg
"We see mesenteric lymphadenopathy in the above image, where else is there cancer?",peritoneum,synpic47191.jpg
What is the vascular distribution of these infarcts?,all three vascular distributions,synpic53574.jpg
Where is/are the infarcts located?,all three vascular distributions,synpic53574.jpg
Where are the infarcts located?,diffuse,synpic53574.jpg
Where is/are the infarcts located?,diffuse,synpic53574.jpg
The pathology seen in this image is typical of what disease?,multiple sclerosis,synpic58547.jpg
What disease does the pathology suggest?,multiple sclerosis,synpic58547.jpg
In what parts of the brain are the lesions located?,cerebrum and lateral ventricles,synpic58547.jpg
Where are the lesions located?,cerebrum and lateral ventricles,synpic58547.jpg
Where do you see the lesions?,cerebrum and lateral ventricles,synpic58547.jpg
Where are the lesions located?,cerebrum and lateral ventricles,synpic58547.jpg
Any tracheal deviation present?,No,synpic27655.jpg
Is/Are there tracheal deviation?,No,synpic27655.jpg
Is there any presence of tracheal deviation?,No,synpic27655.jpg
Is/Are there tracheal deviation?,No,synpic27655.jpg
Where is the abnormality located?,right convexity,synpic42951.jpg
Where is/are the abnormality located?,right convexity,synpic42951.jpg
Where is the pathology located?,right convexity,synpic42951.jpg
Where is/are the abnormality located?,right convexity,synpic42951.jpg
The image shows what abnormality?,abnormal hyperintensity in the right occipital lobe,synpic60831.jpg
What is abnormal in this image?,abnormal hyperintensity in the right occipital lobe,synpic60831.jpg
What is abnormal in this image?,abnormal hyperintensity in the right occipital lobe,synpic60831.jpg
What is abnormal in this image?,abnormal hyperintensity in the right occipital lobe,synpic60831.jpg
Is this image a CT or MRI image?,CT,synpic26697.jpg
Is this a special kind of X-ray?,No,synpic15006.jpg
This image is concerning for what lung pathology?,pneumonia,synpic52932.jpg
What lung pathology is this image concerning for?,pneumonia,synpic52932.jpg
Is the heart enlarged?,No,synpic676.jpg
Is the heart enlarged?,No,synpic676.jpg
The soft-tissue density seen in this image contains what?,Air,synpic29048.jpg
What is/are the filling near/in the soft-tissue density?,Air,synpic29048.jpg
What is filling the soft-tissue density seen in this image?,Air,synpic29048.jpg
What is/are the filling near/in the soft-tissue density?,Air,synpic29048.jpg
Is this a sagittal plane image?,no,synpic31928.jpg
From what do you see stranding?,fat,synpic43609.jpg
What is the stranding in the image?,fat,synpic43609.jpg
What is stranding in this image?,fat,synpic43609.jpg
What is the stranding in the image?,fat,synpic43609.jpg
The image above shows an abnormality where?,hyperintensity of the left basal ganglia,synpic60543.jpg
Where is/are the abnormality located?,hyperintensity of the left basal ganglia,synpic60543.jpg
Where is the abnormality in this image?,hyperintensity of the left basal ganglia,synpic60543.jpg
Where is/are the abnormality located?,hyperintensity of the left basal ganglia,synpic60543.jpg
Is there evidence of left lung field hyperinflation?,Yes,synpic16174.jpg
Has the left lung collapsed?,Yes,synpic16174.jpg
Is/Are there collapse in the patient's left lung?,Yes,synpic16174.jpg
Is the grey/white matter border well differentiated?,Yes,synpic50962.jpg
Is there blurring of the grey-white matter junction?,No,synpic51212.jpg
Is/Are there blurring in the patient's grey-white matter?,No,synpic51212.jpg
Does the pancreatic head appear enlarged?,Yes,synpic22286.jpg
Is/Are the pancreatic head large?,Yes,synpic22286.jpg
Is the size of the pancreatic head large?,Yes,synpic22286.jpg
Is/Are the pancreatic head large?,Yes,synpic22286.jpg
Is there evidence of mediastinal shift?,No,synpic52767.jpg
Is/Are there are midline shift?,No,synpic52767.jpg
Is there a midline shift?,No,synpic52767.jpg
Is/Are there are midline shift?,No,synpic52767.jpg
Is there evidence of hilar enlargement?,No,synpic33422.jpg
Is/Are the hilum enlargement?,No,synpic33422.jpg
Is there increased lung markings near the hilum?,No,synpic33422.jpg
Is/Are the hilum enlargement?,No,synpic33422.jpg
Is the mass compressing the inferior vena cava?,no,synpic26158.jpg
Is/Are there compression in the patient's inferior vena cava?,no,synpic26158.jpg
Is the inferior vena cava compressed by the tumor?,no,synpic26158.jpg
Is/Are there compression in the patient's inferior vena cava?,no,synpic26158.jpg
Are the kidneys normal?,yes,synpic33889.jpg
Is this image normal?,yes,synpic33889.jpg
Are these normal looking kidneys?,yes,synpic33889.jpg
Is this image normal?,yes,synpic33889.jpg
What is happening to the right heart border?,Partial silhouetting,synpic18461.jpg
How would you describe the R heart??,Partial silhouetting,synpic18461.jpg
How would you describe the R heart border?,Partial silhouetting,synpic18461.jpg
How would you describe the R heart??,Partial silhouetting,synpic18461.jpg
What is the small mass near the left kidney?,Splenule,synpic20260.jpg
What is located near the Left kidney,Splenule,synpic20260.jpg
Is the right costophrenic angle sharp?,no,synpic18461.jpg
Is/Are the R costophrenic angle sharp?,no,synpic18461.jpg
Is the right costophrenic angle easily visualized?,no,synpic18461.jpg
Is/Are the R costophrenic angle sharp?,no,synpic18461.jpg
Are the ventricles symmetrical?,No,synpic55948.jpg
Is/Are the ventricles symmetric? -yes/no,No,synpic55948.jpg
Are the ventricles the same size?,No,synpic55948.jpg
Is/Are the ventricles symmetric? -yes/no,No,synpic55948.jpg
What does the brighter outer ring of the lesion represent?,necrosis,synpic34836.jpg
What is indicated by the bright ring around the lesion?,necrosis,synpic34836.jpg
Where in relation to the mass is the left kidney located in this image?,posteriorly,synpic27601.jpg
Where is the mass located in relation to the left kidney?,posteriorly,synpic27601.jpg
On which side is air under the diaphragm?,Right,synpic19782.jpg
Is free air present under the patient's left or right hemidiaphragm?,Right,synpic19782.jpg
Are any ventricles visualized on this image?,Yes,synpic34836.jpg
Can you see ventricles?,Yes,synpic34836.jpg
Are there any other organs visualized in this image?,YES,synpic21604.jpg
What other organs are present?,The lungs,synpic21604.jpg
Which lung are more markings present in?,Right lung,synpic17664.jpg
Where is/are the most lung markings located?,Right lung,synpic17664.jpg
Where are the most lung markings?,Right lung,synpic17664.jpg
Where is/are the most lung markings located?,Right lung,synpic17664.jpg
Are both kidneys visualized?,Yes,synpic33689.jpg
Can you see both kidneys in this image?,Yes,synpic33689.jpg
Is there evidence of calcification in the pancreas?,No,synpic33689.jpg
Is there calcification in the patient's pancreas?,No,synpic33689.jpg
Is the pancreas calcified?,No,synpic33689.jpg
Is/Are the pancreas calcified? -yes/no,No,synpic33689.jpg
what test or procedure might reveal the diagnosis?,head/neck CT,synpic27402.jpg
What can be done to get to a diagnosis?,Biopsy,synpic27402.jpg
What is your differential diagnoses?,"metastases, infection/abcess, glioblastoma",synpic57935.jpg
What are the possible diagnoses?,"Toxoplasma, lymphoma, abscesses, other brain tumors",synpic57935.jpg
Which is more likely? Cancer or hemorrhage?,Hemorrhage,synpic48749.jpg
Is this cancer or hemorrhage?,Cancer,synpic48749.jpg
What is the most likely explanation for a enlarged kidney in this image?,ureteral obstruction,synpic32136.jpg
Why is the right kidney enlarged?,ureteral obstruction,synpic32136.jpg
"what is the alternate name for lens-shaped""""",lentiform,synpic50848.jpg
What term is synonymous with lens-shaped?,Biconvex,synpic50848.jpg
What are the hypoattenuated round structures surrounding the veterbral column?,Psoas muscles,synpic47196.jpg
What is/are the hypointense structures near/in the vertebral column?,Psoas muscles,synpic47196.jpg
What are the structures near the vertebral column?,Psoas muscles,synpic47196.jpg
What is/are the hypointense structures near/in the vertebral column?,Psoas muscles,synpic47196.jpg
What is the most likely diagnosis?,epidural hematoma,synpic50848.jpg
What is going on with this patient?,sinusitis,synpic50848.jpg
Do you favor a viral process or parasitic process or other?,viral,synpic42307.jpg
Is this a viral or parasitic process?,Parasitic,synpic42307.jpg
Is the heart displaced?,No,synpic51774.jpg
Is the heart in the wrong position?,No,synpic51774.jpg
How do you determine cardiomegaly?,If the heart diameter is greater than half the diameter of the thoracic cavity.,synpic16810.jpg
How do you determine if the heart is enlarged?,C-T ratio,synpic16810.jpg
the internal gas and enhancing rim suggests what type of lesion?,abcess,synpic38630.jpg
What type of hepatic lesion has internal gas and enhancing rim?,abcess,synpic38630.jpg
"What does tram-track""-ing indictate?""",Bronchiectasis,synpic28378.jpg
What is meant by tram-track?,Thickening of bronchi,synpic28378.jpg
Is there hyperinflation of the lung(s)?,No,synpic31248.jpg
Is/Are there lung hyperinflation?,No,synpic31248.jpg
Are the lungs increased in size?,No,synpic31248.jpg
Is/Are there lung hyperinflation?,No,synpic31248.jpg
Is there an aortic aneurysm?,no,synpic30215.jpg
Is/Are there an aortic aneurysm?,no,synpic30215.jpg
Can an aortic aneurysm be appreciated?,no,synpic30215.jpg
Is/Are there an aortic aneurysm?,no,synpic30215.jpg
How can you tell if contrast has been utilized?,CSF is brightly lit,synpic43648.jpg
What are the signs of contrast being used?,Aorta enhancement,synpic43648.jpg
Is mass effect obvious?,Yes,synpic40096.jpg
Is/Are there Mass effect?,Yes,synpic40096.jpg
Does there seem to be a mass effect?,Yes,synpic40096.jpg
Is/Are there Mass effect?,Yes,synpic40096.jpg
The dark space in the central portion of the image represents what structure(s)?,lateral ventricles,synpic38263.jpg
What is/are the Dark space near/in the center?,lateral ventricles,synpic38263.jpg
What do the dark spaces in the center show?,lateral ventricles,synpic38263.jpg
What is/are the Dark space near/in the center?,lateral ventricles,synpic38263.jpg
Is there a midline shift?,No,synpic16810.jpg
Is/Are there midline shift?,No,synpic16810.jpg
Is the trachea shifted?,No,synpic16810.jpg
Is/Are there midline shift?,No,synpic16810.jpg
What indicates a pleural effusion?,costophrenic angle blunting,synpic51774.jpg
What is a pleural effusion,Fluid in the pleural space,synpic51774.jpg
How can you confirm contrast was used?,aorta is bright,synpic32136.jpg
How do you know if contrast was used?,Enhancement of vessels,synpic32136.jpg
Is the vertebra fractured?,No,synpic25758.jpg
Is/Are there a vertebral fracture?,No,synpic25758.jpg
Is there a vertebral fracture?,No,synpic25758.jpg
Is/Are there a vertebral fracture?,No,synpic25758.jpg
Which way is the trachea deviating in this image?,Left,synpic51774.jpg
Where is/are the trachea located?,Left,synpic51774.jpg
Is the trachea deviated to the right or left?,Left,synpic51774.jpg
Where is/are the trachea located?,Left,synpic51774.jpg
Do you suspect vascular process or a genetic process?,genetic,synpic38263.jpg
Is the etiology genetic or vascular?,Vascular,synpic38263.jpg
what shape would the lesion be if this were a subdural hematoma?,crescent,synpic50848.jpg
What shape is the lesion in a subdural hematoma?,Concave,synpic50848.jpg
can this patient be managed with medical therapy alone?,No,synpic38630.jpg
Will medical therapy be enough?,Yes,synpic38630.jpg
what is the pathology?,hydropneumothorax,synpic46539.jpg
What is abnormal in this image?,hydropneumothorax,synpic46539.jpg
What is abnormal in this image?,hydropneumothorax,synpic46539.jpg
What is abnormal in this image?,hydropneumothorax,synpic46539.jpg
What vascular territory is the lesion?,Right MCA,synpic51383.jpg
Where is/are the lesion located?,Right MCA,synpic51383.jpg
In what vascular territory is the lesion located?,Right MCA,synpic51383.jpg
Where is/are the lesion located?,Right MCA,synpic51383.jpg
Is this a vascular lesion,Yes,synpic44995.jpg
Does this lesion involve the vascular system?,Yes,synpic44995.jpg
What is the foreign body?,a catheter,synpic22037.jpg
What is/are the foreign body near/in the subclavian vein?,a catheter,synpic22037.jpg
Please identify the foreign body.,a catheter,synpic22037.jpg
What is/are the foreign body near/in the subclavian vein?,a catheter,synpic22037.jpg
is there wall enhancement of the GB?,Yes,synpic32108.jpg
Is/Are there enhancement in the patient's gallbladder wall?,Yes,synpic32108.jpg
Is the gallbladder wall enhanced by contrast?,Yes,synpic32108.jpg
Is/Are there enhancement in the patient's gallbladder wall?,Yes,synpic32108.jpg
Are the lymph nodes enlarged,yes,synpic55464.jpg
Is/Are there hilar lymphadenopathy?,yes,synpic55464.jpg
Is there hilar lymphadenopathy?,yes,synpic55464.jpg
Is/Are there hilar lymphadenopathy?,yes,synpic55464.jpg
What neuro deficits will are predicted by image location?,"quadrantopia, aphasia, memory deficit, etc.",synpic51383.jpg
What deficits are suggested by the location of the lesion?,"Motor weakness, sensory deficits, and left neglect",synpic51383.jpg
Is this a tension pneumothorax?,No,synpic23989.jpg
Is/Are there a tension pneumothorax?,No,synpic23989.jpg
Does this image show a tension pneumothorax?,No,synpic23989.jpg
Is/Are there a tension pneumothorax?,No,synpic23989.jpg
what is the most likely etiology,viral/inflammatory,synpic44995.jpg
What is most likely causing these lesions?,CVA,synpic44995.jpg
where is the pathology?,In the cortex and basal ganglia bilaterally,synpic41325.jpg
