img_id,img_name,question,answer,q_lang,location,modality,answer_type,base_type,content_type,triple,qid
520,xmlab520/source.jpg,Is this an MRI image with T2 weighted?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3789
520,xmlab520/source.jpg,Is this a coronal plane?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Plane,"['vhead', '_', '_']",3790
520,xmlab520/source.jpg,Which part of the body does this image belong to?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3791
520,xmlab520/source.jpg,"Which lobe is abnormal,left or right?",Right,en,Brain_Tissue,MRI,CLOSED,vqa,Position,"['vhead', '_', '_']",3792
520,xmlab520/source.jpg,What organ system is pictured?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",3793
520,xmlab520/source.jpg,Is/Are there abnormalities in the patient's right brain lobe?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",3794
520,xmlab520/source.jpg,Is brain tumor white or gray relative to other tissues?,White,en,Brain_Tissue,MRI,CLOSED,vqa,Color,"['vhead', '_', '_']",3795
520,xmlab520/source.jpg,What kind of symptoms will the disease on the right lobe of brain in the picture bring to the patient?,"Visual impairment, vomiting, tinnitus, increased intracranial pressure",en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'symptom', 'ktail']",3796
521,xmlab521/source.jpg,Is this image taken via MRI?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3797
521,xmlab521/source.jpg,Is this an MRI image with T1 weighted?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3798
521,xmlab521/source.jpg,Is this a transverse section?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Plane,"['vhead', '_', '_']",3799
521,xmlab521/source.jpg,Do the organs in the image exist in the pelvic cavity?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Position,"['vhead', '_', '_']",3800
521,xmlab521/source.jpg,Where are the abnormalities in this image?,Upper Right Lobe,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3801
521,xmlab521/source.jpg,Which organ system is imaged?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",3802
521,xmlab521/source.jpg,What disease is/are shown on the right of brain?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor",en,Brain_Tissue,MRI,OPEN,vqa,Abnormality,"['vhead', '_', '_']",3803
521,xmlab521/source.jpg,How many kinds of abnormalities are there in this image?,3,en,Brain_Tissue,MRI,OPEN,vqa,Quantity,"['vhead', '_', '_']",3804
521,xmlab521/source.jpg,How to prevent the occurrence of the disease on the upper right lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma",en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'prevent', 'ktail']",3805
523,xmlab523/source.jpg,What modality is shown in this image?,MRI,en,Brain_Tissue,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",3806
523,xmlab523/source.jpg,What type of MRI is shown in this image?,T2,en,Brain_Tissue,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",3807
523,xmlab523/source.jpg,In what plane is this image scanned?,Transverse Plane,en,Brain_Tissue,MRI,OPEN,vqa,Plane,"['vhead', '_', '_']",3808
523,xmlab523/source.jpg,Which part of the body does this image belong to?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3809
523,xmlab523/source.jpg,Which lobe is normal?,Right,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3810
523,xmlab523/source.jpg,Is this a study of the head?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Organ,"['vhead', '_', '_']",3811
523,xmlab523/source.jpg,Is/Are there abnormalities in the patient's left brain lobe?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",3812
523,xmlab523/source.jpg,How much damage will be caused to the body taking such an image?,Unknown,en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'damage', 'ktail']",3813
524,xmlab524/source.jpg,Is this a X-Ray?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3814
524,xmlab524/source.jpg,What is the mr weighting in this image?,T2,en,Brain_Tissue,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",3815
524,xmlab524/source.jpg,In what plane is this image scanned?,Transverse Plane,en,Brain_Tissue,MRI,OPEN,vqa,Plane,"['vhead', '_', '_']",3816
524,xmlab524/source.jpg,Do the organs in the image exist in the head?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Position,"['vhead', '_', '_']",3817
524,xmlab524/source.jpg,"Which lobe is abnormal,left or right?",Left,en,Brain_Tissue,MRI,CLOSED,vqa,Position,"['vhead', '_', '_']",3818
524,xmlab524/source.jpg,What is the organ system visualized?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",3819
524,xmlab524/source.jpg,Does the brain look abnormal?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",3820
524,xmlab524/source.jpg,How many kinds of abnormalities are there in this image?,1,en,Brain_Tissue,MRI,OPEN,vqa,Quantity,"['vhead', '_', '_']",3821
524,xmlab524/source.jpg,What kind of symptoms will the disease on the left lobe of brain in the picture bring to the patient?,"Encephalomalacia, local edema, confusion, increased intracranial pressure",en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'symptom', 'ktail']",3822
526,xmlab526/source.jpg,Is this image taken via X-Ray?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3823
526,xmlab526/source.jpg,Is this an MRI image with T1 weighted?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3824
526,xmlab526/source.jpg,What is the scanning plane of this image?,Transverse Plane,en,Brain_Tissue,MRI,OPEN,vqa,Plane,"['vhead', '_', '_']",3825
526,xmlab526/source.jpg,Do the organs in the image exist in the head?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Position,"['vhead', '_', '_']",3826
526,xmlab526/source.jpg,Where is the brain edema?,Upper Left Lobe,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3827
526,xmlab526/source.jpg,What is the organ system visualized?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",3828
526,xmlab526/source.jpg,What diseases are included in the picture?,"Brain Edema, Brain Non-enhancing Tumor",en,Brain_Tissue,MRI,OPEN,vqa,Abnormality,"['vhead', '_', '_']",3829
526,xmlab526/source.jpg,Is brain tumor white or gray relative to other tissues?,White,en,Brain_Tissue,MRI,CLOSED,vqa,Color,"['vhead', '_', '_']",3830
526,xmlab526/source.jpg,How many kinds of abnormalities are there in this image?,2,en,Brain_Tissue,MRI,OPEN,vqa,Quantity,"['vhead', '_', '_']",3831
526,xmlab526/source.jpg,How much damage will be caused to the body taking such an image?,Unknown,en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'damage', 'ktail']",3832
527,xmlab527/source.jpg,"Which type of modality is shown about this image, MRI, CT or X-Ray?",MRI,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3833
527,xmlab527/source.jpg,Is this an MRI image with T2 weighted?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3834
527,xmlab527/source.jpg,Is this a coronal section?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Plane,"['vhead', '_', '_']",3835
527,xmlab527/source.jpg,Where does the image represent in the body?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3836
527,xmlab527/source.jpg,Where is the brain tumor located?,Left Lobe,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3837
527,xmlab527/source.jpg,What is the organ system visualized?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",3838
527,xmlab527/source.jpg,What disease is/are shown on the left of brain?,"Brain Edema, Brain Non-enhancing Tumor",en,Brain_Tissue,MRI,OPEN,vqa,Abnormality,"['vhead', '_', '_']",3839
527,xmlab527/source.jpg,What density is the abnormality?,Hyperdense,en,Brain_Tissue,MRI,OPEN,vqa,Color,"['vhead', '_', '_']",3840
527,xmlab527/source.jpg,How to prevent the occurrence of the disease on the left lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma",en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'prevent', 'ktail']",3841
528,xmlab528/source.jpg,Is this a CT?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3842
528,xmlab528/source.jpg,What is the mr weighting in this image?,T2,en,Brain_Tissue,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",3843
528,xmlab528/source.jpg,In what plane is this image scanned?,Transverse Plane,en,Brain_Tissue,MRI,OPEN,vqa,Plane,"['vhead', '_', '_']",3844
528,xmlab528/source.jpg,Where does the picture show?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3845
528,xmlab528/source.jpg,Where is/are the abnormality located?,Left Lobe,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3846
528,xmlab528/source.jpg,What is the organ system visualized?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",3847
528,xmlab528/source.jpg,What disease is/are shown on the left of brain?,"Brain Edema, Brain Non-enhancing Tumor",en,Brain_Tissue,MRI,OPEN,vqa,Abnormality,"['vhead', '_', '_']",3848
528,xmlab528/source.jpg,What is the color of abnormality in this image?,White,en,Brain_Tissue,MRI,OPEN,vqa,Color,"['vhead', '_', '_']",3849
528,xmlab528/source.jpg,How to prevent the occurrence of the disease on the left lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma",en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'prevent', 'ktail']",3850
530,xmlab530/source.jpg,What imaging modality was used?,MRI,en,Brain_Tissue,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",3851
530,xmlab530/source.jpg,Is this an MRI image with T1 weighted?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3852
530,xmlab530/source.jpg,Is this sagittal plane?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Plane,"['vhead', '_', '_']",3853
530,xmlab530/source.jpg,Where does the picture show?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3854
530,xmlab530/source.jpg,Where is the brain non-enhancing tumor?,Upper Right Lobe,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3855
530,xmlab530/source.jpg,Which organ system is imaged?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",3856
530,xmlab530/source.jpg,Does the patient have brain tumor?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",3857
530,xmlab530/source.jpg,How many kinds of abnormalities are there in this image?,3,en,Brain_Tissue,MRI,OPEN,vqa,Quantity,"['vhead', '_', '_']",3858
530,xmlab530/source.jpg,How to prevent the occurrence of the disease on the upper right lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma",en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'prevent', 'ktail']",3859
531,xmlab531/source.jpg,Is this a X-Ray?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3860
531,xmlab531/source.jpg,"Which kind of weighting is this image generated with, t1 or t2?",T2,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3861
531,xmlab531/source.jpg,Is this sagittal plane?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Plane,"['vhead', '_', '_']",3862
531,xmlab531/source.jpg,Do the organs in the image exist in the head?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Position,"['vhead', '_', '_']",3863
531,xmlab531/source.jpg,"Which lobe is abnormal,left or right?",Right,en,Brain_Tissue,MRI,CLOSED,vqa,Position,"['vhead', '_', '_']",3864
531,xmlab531/source.jpg,Is this a study of the head?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Organ,"['vhead', '_', '_']",3865
531,xmlab531/source.jpg,Can brain edema be observed in the picture?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",3866
531,xmlab531/source.jpg,How many kinds of abnormalities are there in this image?,3,en,Brain_Tissue,MRI,OPEN,vqa,Quantity,"['vhead', '_', '_']",3867
531,xmlab531/source.jpg,What kind of symptoms will the disease on the upper right lobe of brain in the picture bring to the patient?,"Visual impairment, vomiting, tinnitus, increased intracranial pressure",en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'symptom', 'ktail']",3868
533,xmlab533/source.jpg,Is this an MRI scan?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3869
533,xmlab533/source.jpg,Is this an MRI image with T2 weighted?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3870
533,xmlab533/source.jpg,Is this a transverse section?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Plane,"['vhead', '_', '_']",3871
533,xmlab533/source.jpg,Which part of the human body is the organ located in the image?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3872
533,xmlab533/source.jpg,Where are the abnormalities in this image?,Right Lobe,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3873
533,xmlab533/source.jpg,What organ system is pictured?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",3874
533,xmlab533/source.jpg,What disease is/are shown on the right of brain?,Brain Edema,en,Brain_Tissue,MRI,OPEN,vqa,Abnormality,"['vhead', '_', '_']",3875
533,xmlab533/source.jpg,How to prevent the occurrence of the disease on the right lobe of brain in this image?,"Treat brain diseases promptly, keep healthy",en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'prevent', 'ktail']",3876
534,xmlab534/source.jpg,Is this an MRI scan?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3877
534,xmlab534/source.jpg,"Which kind of weighting is this image generated with, t1 or t2?",T2,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3878
534,xmlab534/source.jpg,Is this a transverse plane?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Plane,"['vhead', '_', '_']",3879
534,xmlab534/source.jpg,Which part of the body does this image belong to?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3880
534,xmlab534/source.jpg,Where is the brain edema?,Left Lobe,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3881
534,xmlab534/source.jpg,What organ system is pictured?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",3882
534,xmlab534/source.jpg,What diseases are included in the picture?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor",en,Brain_Tissue,MRI,OPEN,vqa,Abnormality,"['vhead', '_', '_']",3883
534,xmlab534/source.jpg,How much damage will be caused to the body taking such an image?,Unknown,en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'damage', 'ktail']",3884
535,xmlab535/source.jpg,Is this an MRI?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3885
535,xmlab535/source.jpg,Is this an MRI image with T2 weighted?,Yes,en,Brain_Tissue,MRI,CLOSED,vqa,Modality,"['vhead', '_', '_']",3886
535,xmlab535/source.jpg,In what plane is this image scanned?,Transverse Plane,en,Brain_Tissue,MRI,OPEN,vqa,Plane,"['vhead', '_', '_']",3887
535,xmlab535/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3888
535,xmlab535/source.jpg,Where are the abnormalities in this image?,Left Lobe,en,Brain_Tissue,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3889
535,xmlab535/source.jpg,Which organ system is imaged?,Head,en,Brain_Tissue,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",3890
535,xmlab535/source.jpg,Is the brain normal appearing?,No,en,Brain_Tissue,MRI,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",3891
535,xmlab535/source.jpg,What is the main cause of the disease on the left lobe of brain in this picture?,"Craniocerebral injury, intracranial space-occupying lesions, intracranial inflammation, cerebrovascular lesions, cerebral hypoxia",en,Brain_Tissue,MRI,OPEN,kvqa,KG,"['vhead', 'cause', 'ktail']",3892
537,xmlab537/source.jpg,What is the scanning plane of this image?,Transverse Plane,en,Abdomen,CT,OPEN,vqa,Plane,"['vhead', '_', '_']",3893
537,xmlab537/source.jpg,Which place does the colon locate in this image?,Top,en,Abdomen,CT,OPEN,vqa,Position,"['vhead', '_', '_']",3894
537,xmlab537/source.jpg,What is the organ on the top of the body in this image?,Colon,en,Abdomen,CT,OPEN,vqa,Organ,"['vhead', '_', '_']",3895
537,xmlab537/source.jpg,Does the rectum appear in this picture?,No,en,Abdomen,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",3896
537,xmlab537/source.jpg,Is there a liver in the image?,Yes,en,Abdomen,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",3897
537,xmlab537/source.jpg,"Which is the biggest in this image,small bowel,left kidney or liver?",Liver,en,Abdomen,CT,CLOSED,vqa,Size,"['vhead', '_', '_']",3898
537,xmlab537/source.jpg,How many existing heart in this image?,0,en,Abdomen,CT,OPEN,vqa,Quantity,"['vhead', '_', '_']",3899
537,xmlab537/source.jpg,What is the function of the top organ in this picture?,"Absorb water, excrete body waste",en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'function', 'ktail']",3900
537,xmlab537/source.jpg,Which organs/organ is part of the nervous system in this image?,Spinal cord,en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'part of', 'nervous system']",3901
537,xmlab537/source.jpg,Which organs/organ in the picture belong to the nervous system?,Spinal cord,en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'belong to', 'nervous system']",3902
537,xmlab537/source.jpg,Does the picture contain the organ that could be used for breathing?,No,en,Abdomen,CT,CLOSED,kvqa,KG,"['vhead', 'be used for', 'breathe']",3903
537,xmlab537/source.jpg,Are there organs in the picture that can discharge waste?,Yes,en,Abdomen,CT,CLOSED,kvqa,KG,"['vhead', 'can', 'discharge waste']",3904
539,xmlab539/source.jpg,Which is the kidney in this image?,Symmetrical to the bottom spine,en,Abdomen,CT,OPEN,vqa,Position,"['vhead', '_', '_']",3905
539,xmlab539/source.jpg,Is this a study of the head?,No,en,Abdomen,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",3906
539,xmlab539/source.jpg,Is there femoral head in this picture?,No,en,Abdomen,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",3907
539,xmlab539/source.jpg,Does the stomach appear in the image?,No,en,Abdomen,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",3908
539,xmlab539/source.jpg,What color is the spleen in this image?,Gray,en,Abdomen,CT,OPEN,vqa,Color,"['vhead', '_', '_']",3909
539,xmlab539/source.jpg,"Which is the biggest in this image,spleen,left kidney or liver?",Liver,en,Abdomen,CT,CLOSED,vqa,Size,"['vhead', '_', '_']",3910
539,xmlab539/source.jpg,How many lungs are shown in this image?,0,en,Abdomen,CT,OPEN,vqa,Quantity,"['vhead', '_', '_']",3911
539,xmlab539/source.jpg,What is the shape of spinal cord in this image?,Circular,en,Abdomen,CT,OPEN,vqa,Shape,"['vhead', '_', '_']",3912
539,xmlab539/source.jpg,What is the function of the top organ in this picture?,"Absorb water, excrete body waste",en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'function', 'ktail']",3913
539,xmlab539/source.jpg,Which organs/organ in the picture belong to the nervous system?,Spinal cord,en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'belong to', 'nervous system']",3914
539,xmlab539/source.jpg,Do any of the organs in the picture belong to the urinary system?,Yes,en,Abdomen,CT,CLOSED,kvqa,KG,"['vhead', 'belong to', 'urinary system']",3915
539,xmlab539/source.jpg,Are there organs in the picture that can absorb nutrients?,Yes,en,Abdomen,CT,CLOSED,kvqa,KG,"['vhead', 'can', 'absorb nutrients']",3916
54,xmlab54/source.jpg,What modality is used to take this image?,MRI,en,Brain,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",3917
54,xmlab54/source.jpg,Which part of the body does this image belong to?,Brain,en,Brain,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3918
54,xmlab54/source.jpg,What is the mr weighting in this image?,T2,en,Brain,MRI,OPEN,vqa,Modality,"['vhead', '_', '_']",3919
54,xmlab54/source.jpg,What is the main organ in the image?,Brain,en,Brain,MRI,OPEN,vqa,Organ,"['vhead', '_', '_']",3920
54,xmlab54/source.jpg,What is the largest organ in the picture?,Brain,en,Brain,MRI,OPEN,vqa,Size,"['vhead', '_', '_']",3921
54,xmlab54/source.jpg,Does the picture contain brian?,Yes,en,Brain,MRI,CLOSED,vqa,Organ,"['vhead', '_', '_']",3922
54,xmlab54/source.jpg,What diseases are included in the picture?,Brain Edema,en,Brain,MRI,OPEN,vqa,Abnormality,"['vhead', '_', '_']",3923
54,xmlab54/source.jpg,Does the brain look abnormal?,Yes,en,Brain,MRI,CLOSED,vqa,Abnormality,"['vhead', '_', '_']",3924
54,xmlab54/source.jpg,Where is/are the abnormality located?,Right,en,Brain,MRI,OPEN,vqa,Position,"['vhead', '_', '_']",3925
541,xmlab541/source.jpg,Which place does the colon locate in this image?,Upper Right,en,Abdomen,CT,OPEN,vqa,Position,"['vhead', '_', '_']",3926
541,xmlab541/source.jpg,Are/Is there kidneys in the picture?,Yes,en,Abdomen,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",3927
541,xmlab541/source.jpg,Is there a liver in the image?,Yes,en,Abdomen,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",3928
541,xmlab541/source.jpg,"Which is smaller in this image,liver or lung?",Lung,en,Abdomen,CT,CLOSED,vqa,Size,"['vhead', '_', '_']",3929
541,xmlab541/source.jpg,How many existing heart in this image?,0,en,Abdomen,CT,OPEN,vqa,Quantity,"['vhead', '_', '_']",3930
541,xmlab541/source.jpg,What is the effect of the black organ on the left of this picture?,Breathe,en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'effect', 'ktail']",3931
541,xmlab541/source.jpg,Which organs/organ is part of the digestive system in this image?,"Colon, Small Bowel",en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'part of', 'digestive system']",3932
541,xmlab541/source.jpg,Which organs/organ in the picture belong to the urinary system?,Kidney,en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'belong to', 'urinary system']",3933
541,xmlab541/source.jpg,Are there organs in the picture that can adjust water and osmotic pressure balance?,Yes,en,Abdomen,CT,CLOSED,kvqa,KG,"['vhead', 'can', 'adjust water and osmotic pressure balance']",3934
541,xmlab541/source.jpg,Do any of the organs in the picture belong to the digestive system?,Yes,en,Abdomen,CT,CLOSED,kvqa,KG,"['vhead', 'belong to', 'digestive system']",3935
542,xmlab542/source.jpg,Is this a CT?,Yes,en,Abdomen,CT,CLOSED,vqa,Modality,"['vhead', '_', '_']",3936
542,xmlab542/source.jpg,Where is the spleen in this image?,Lower Right,en,Abdomen,CT,OPEN,vqa,Position,"['vhead', '_', '_']",3937
542,xmlab542/source.jpg,What organ is the gray part on the left of the image?,Liver,en,Abdomen,CT,OPEN,vqa,Organ,"['vhead', '_', '_']",3938
542,xmlab542/source.jpg,Does the picture contain mandible?,No,en,Abdomen,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",3939
542,xmlab542/source.jpg,Does the trachea exist in this picture?,No,en,Abdomen,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",3940
542,xmlab542/source.jpg,"Which is smaller in this image,kidney or liver?",Kidney,en,Abdomen,CT,CLOSED,vqa,Size,"['vhead', '_', '_']",3941
542,xmlab542/source.jpg,How many lungs have existed in this image?,1,en,Abdomen,CT,OPEN,vqa,Quantity,"['vhead', '_', '_']",3942
542,xmlab542/source.jpg,What is the function of the black hollow in the upper right corner of this image?,"Absorb water, excrete body waste",en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'function', 'ktail']",3943
542,xmlab542/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung,en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'part of', 'respiratory system']",3944
542,xmlab542/source.jpg,Which organs/organ is part of the digestive system in this image?,"Colon, Small Bowel",en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'part of', 'digestive system']",3945
542,xmlab542/source.jpg,Does the picture contain the organ that could be used for detoxicating?,Yes,en,Abdomen,CT,CLOSED,kvqa,KG,"['vhead', 'be used for', 'detoxicate']",3946
542,xmlab542/source.jpg,Does the picture contain the organ which has the effect of secreting enzymes?,Yes,en,Abdomen,CT,CLOSED,kvqa,KG,"['vhead', 'effect', 'secrete enzymes']",3947
545,xmlab545/source.jpg,In what plane is this image scanned?,Transverse Plane,en,Abdomen,CT,OPEN,vqa,Plane,"['vhead', '_', '_']",3948
545,xmlab545/source.jpg,Where is the liver in this image?,Upper Left,en,Abdomen,CT,OPEN,vqa,Position,"['vhead', '_', '_']",3949
545,xmlab545/source.jpg,What organ is the black hollow in the upper right corner?,Colon,en,Abdomen,CT,OPEN,vqa,Organ,"['vhead', '_', '_']",3950
545,xmlab545/source.jpg,Does the picture contain spinal cord?,Yes,en,Abdomen,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",3951
545,xmlab545/source.jpg,Is there small bowel in this image?,No,en,Abdomen,CT,CLOSED,vqa,Organ,"['vhead', '_', '_']",3952
545,xmlab545/source.jpg,"Which is bigger in this image,left lung or left kidney?",Left Kidney,en,Abdomen,CT,CLOSED,vqa,Size,"['vhead', '_', '_']",3953
545,xmlab545/source.jpg,How many lungs have existed in this image?,2,en,Abdomen,CT,OPEN,vqa,Quantity,"['vhead', '_', '_']",3954
545,xmlab545/source.jpg,What is the shape of kidney in the picture?,Oval,en,Abdomen,CT,OPEN,vqa,Shape,"['vhead', '_', '_']",3955
545,xmlab545/source.jpg,What is the effect of the leftmost gray organ in this picture?,"Biotransformation, detoxification",en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'effect', 'ktail']",3956
545,xmlab545/source.jpg,Which organs/organ in the picture belong to the respiratory system?,Lung,en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'belong to', 'respiratory system']",3957
545,xmlab545/source.jpg,Which organs/organ in the picture belong to the digestive system?,Colon,en,Abdomen,CT,OPEN,kvqa,KG,"['vhead', 'belong to', 'digestive system']",3958
545,xmlab545/source.jpg,Are there some organs controlling heartbeat and breathing in this image?,No,en,Abdomen,CT,CLOSED,kvqa,KG,"['vhead', 'can', 'control heartbeat and breathing']",3959
545,xmlab545/source.jpg,Are there organs in the picture that can digest food?,Yes,en,Abdomen,CT,CLOSED,kvqa,KG,"['vhead', 'can', 'digest food']",3960
547,xmlab547/source.jpg,Where is the liver in this image?,Upper Left,en,Abdomen,CT,OPEN,vqa,Position,"['vhead', '_', '_']",3961
